"","AEO","ACSF","ACP","AUTEN","BALAN","CRESC","EEC"
"1",-0.164643177075754,0.0281805339043255,-0.414129227035659,-0.423852974510676,-0.497986550397999,-0.958635722892307,-0.975554327257273
"2",-0.0803764189847143,0.503556795676762,-0.0454912428635486,-0.622713595542206,-0.684904488341804,-1.26320244773513,-1.13455092825114
"3",-0.2929458357891,-0.315151066775347,-0.6282458918542,-0.178655087597927,-0.0381807176155379,-0.00489497224855213,1.22635488560055
"4",0.459870320537518,0.620756987155896,-0.31547493394001,0.217479390384132,0.13226382280192,0.279433282570203,1.03733723277476
"5",0.468387866924443,0.601930681683367,0.0022369371864907,-0.349363167591252,0.444422726260198,-0.148344850331522,0.0580868258877972
"6",0.0459437724957602,-0.751623171277256,-0.199297981978584,-0.906957504662495,-0.604712453488387,-0.853703373922412,-0.310867253983639
"7",-0.653960007321141,0.0316963050476275,0.275159671683654,0.334920489529356,0.297275767007502,0.121156521292108,-0.283943684164048
"8",0.0772683956431071,-0.140724373314193,0.487189442422105,0.556194747191459,0.675480019913196,0.487783195840554,0.329068479176115
"9",-0.0812323856314176,0.991654367328218,-0.628773321560982,-0.374543549039771,-0.900221614770607,-0.959741011954209,-0.591469817942869
"10",0.7945846801391,1.16382087056705,-0.440569219523406,0.651258568329057,0.892057541912605,1.05887456389306,1.03733723277476
"11",-0.881430900862194,-1.11576918893376,-1.09402389396291,-0.482102577475187,-0.116833140151807,-1.21227655493959,-0.573940476105833
"12",1.00926747909532,0.0684305351268091,1.0593106619265,1.03047672941388,1.06127939821056,1.32573124288231,1.4835373091644
"13",0.347774904595135,-0.456722711637112,0.41800096505221,-0.104115809804271,0.519611353884633,-0.0826870322487094,-0.750055380496093
"14",0.0772683956431071,0.617107554608199,0.313818087536911,0.00371745954500214,-0.0195216112403962,-0.130477577232045,0.161785183100387
"15",0.514827843956658,0.370630454314359,0.195552555422667,-0.260327583777838,-0.478040690014527,-0.134857897187067,0.883869387548103
"16",0.277154982491874,0.455833350805655,0.907418500967324,-0.722479040383898,-0.536571313503951,-0.818109670302684,1.08594921415487
"17",0.121895985136939,-0.286926794181974,-0.784678873438945,-0.469468252211174,-0.537933225902646,-0.708048023558711,-0.854447636148401
"18",-0.14206681865333,-0.187889447540675,1.49303352563481,0.771090276173634,0.943715670332291,1.14009165042303,-2.04641150404835
"19",1.00926747909532,0.0614000995929746,-0.261636704351507,-0.281527388462185,-0.490105574283377,-0.0710084302636176,-0.236503034954969
"20",-0.0527903069583384,-0.556947925344329,0.226638023424595,-0.516603651700814,-0.368075392034955,-0.694784143746866,-0.3768670391761
"21",-1.17196336048205,-1.11135909148875,-1.16639897464788,-0.661623480278999,-0.49872425912812,-0.864058881478973,-1.32204909115241
"22",0.0162081224205594,0.212435462585634,0.895096507619712,-0.47508542761696,-0.0282343085609455,-0.515969540840544,0.164373509125689
"23",0.679389794368478,0.269837540307276,-0.107096320927645,0.0661765030149125,0.288406199144541,0.515603391415936,0.908656704923016
"24",-1.14216569893887,0.0272915973668975,-0.735210585372577,0.376946295556344,0.577913629398899,0.165072424980009,0.0402094143367981
"25",1.00926747909532,-0.118810834083242,-0.929301269087332,0.141377478424998,-0.25630233117119,0.508902243302025,0.812650016567447
"26",0.347774904595135,0.552830484698027,-0.340908830419187,0.0392416264375421,0.260060978560595,0.199869833749456,-0.0808939850817298
"27",-0.270713171184476,-0.0211611379617854,-0.531407336686827,-0.309676013257338,-0.328230957367951,-0.433350743530366,0.116847111881115
"28",0.459870320537518,-0.279172670613662,-1.04077123923041,-0.952207029035478,-0.631951973365069,-0.731733619013507,-0.372789070993934
"29",0.124879416799246,0.0783386445133365,-0.558334120110277,0.0274739470669418,0.0745907187230729,0.0805676799080999,-0.143782557497807
"30",-0.459333200908778,1.06253615762913,-0.608976672833997,-0.211033513284167,0.279401515797358,-0.215547377149377,0.846131758486778
"31",0.314927718073309,0.967542799834903,1.49303352563481,0.493358671742673,0.224048326310259,0.860502795813669,0.489056262418876
"32",0.208268336046612,-0.119809087213111,0.474027292077218,-0.119407885995666,-0.0963265732382038,-0.462147219520392,0.000636582847638434
"33",-0.342042545013988,0.174018489047824,-0.658165404399333,0.293792810350087,-0.0934839527734047,0.115293305926109,-0.541119833040307
"34",-0.372180687414211,-0.201877702669142,-0.658687499236674,0.222609764858879,-0.0132785964250078,-0.0754918080927788,-1.3906744434896
"35",-0.223190141230913,-0.457540047041593,-0.655662388187124,-0.132074217838323,-0.114968819385273,-0.548062511836257,-0.485562890036818
"36",-0.151189612885877,-0.440964978491408,-0.749341117860534,-0.356746691066566,-0.322472370107759,-0.46750325675489,-0.42420679569965
"37",-0.0803764189847143,-0.648838073060925,-0.334055873981811,-0.225819991474383,-0.023100540875591,-0.714854516780431,-0.655998562949313
"38",-0.349844695427792,0.217355370143639,-0.17482314963995,0.111018675083412,0.118200552916769,-0.0403170257957532,-0.868578387875304
"39",0.323115392693843,0.417055509639007,-0.205486319983599,-0.0170459881701885,-0.166874037854256,-0.0477984152011336,0.646387611043929
"40",0.353971433114831,-0.783443717488715,-1.05385286697648,0.461767588014192,0.237941061445201,0.845218392623849,0.976919917766824
"41",0.628566556408988,0.363870417911161,0.905394435619412,0.471607094925758,0.266364340814012,0.71686245285492,-0.0723955529719444
"42",-0.0647762643759901,-0.121242761345541,-1.48546833732338,-0.235776522874264,-0.262903784954845,-0.651035376222167,-0.142588918828887
"43",-0.277508966660151,-0.353249553137588,-0.211106609699597,-0.253966028112027,0.12978359875148,-0.480778013965513,-1.19692384280572
"44",-0.444541478239877,0.265532927934929,-0.690154661130875,-0.475853619310618,-0.287869444686044,-0.449585044048888,-0.20764521407984
"45",0.131792529076855,-0.557675637887487,0.47105579295431,-0.0410865449556377,-0.264792142949745,-0.00350711613434446,-0.346947827972257
"46",0.314927718073309,0.0721150989356005,-1.34817016580088,0.0500663606216862,0.268703178118976,0.0384020833408747,0.0573466656683545
"47",0.7945846801391,0.1610746298851,-0.391754353421581,-0.0194171689621521,-0.0906242991929708,-0.257827284557647,-0.0723955529719444
"48",-0.366283380344119,-0.719761873544503,-0.916702657391299,-0.228089952098532,0.220190523637683,-0.347152618897394,-0.0362589818464817
"49",0.135709806502452,0.294398257291352,-0.196048282412191,0.380284477058239,0.483176715422029,0.676460438029075,1.13431402062493
"50",0.277154982491874,0.124306249401981,-0.331726052777321,0.413793071670398,0.21228908430643,0.530815670057718,-1.03907544792753
"51",0.476073866473605,-0.0136868738191693,-0.170427652878126,-0.455886933581869,-0.414478958801743,-0.495821148665711,-0.491684217149435
"52",0.387189543596718,-0.314880734256721,0.825782886843194,-0.784704855087107,-1.38840832414446,-1.04337187943054,-1.92960758646975
"53",0.150164609189564,-0.736401798139255,0.439709025314911,0.233738966285362,0.568094289627691,0.431803779850009,0.321571457982952
"54",1.00926747909532,-0.477338562045521,-1.19944421682296,-0.183046368972012,0.180845258553049,-0.00711919150883454,-0.0723955529719444
"55",-0.285209206766183,-0.220373588630611,-0.762173293790694,-0.705855992913531,-0.845123608777662,-0.854535302130487,-0.201048700824937
"56",0.514827843956658,1.26775745710664,-0.775615747746054,-0.241368320170082,-0.187841737768449,-0.337540465513929,-0.199510543544568
"57",-0.199115699503438,0.791646000499249,-0.466575786408261,0.427901087905995,0.559495885851732,0.290667734669754,-0.915112346174121
"58",-0.253052000784895,-0.701937476664662,0.0306786815903417,-0.49817093511166,-0.511156575834826,-0.834406009126813,-0.310150259346611
"59",-0.0449120600049159,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.0911651176577604
"60",-0.202946005922699,-0.781901659654658,-0.0834570192114019,0.143969023718132,0.115136795019078,-0.196496969797112,0.470633957830787
"61",0.536866746102815,0.0350143854357235,0.352307452377516,0.0532892780318857,0.388746106681371,-0.303254174204299,-0.437973278372288
"62",-1.13619596934327,-0.669993172565248,-1.85805541255435,0.226455176839632,0.259934256466176,0.269316214828628,0.761053570622294
"63",-0.0803764189847143,0.0832046624235487,-0.459348177916296,-0.428257246178326,-0.398831477877466,-0.442216002785265,-0.91825828095871
"64",0.111062634201659,0.357968692561696,-0.956443895075747,-0.314093113430536,-0.186860063967016,-0.518576696618271,-0.361806124131732
"65",-0.702224122069976,1.0132419100489,-0.763238042356527,-0.0361418076507298,-0.346203783076136,-0.388223595410745,-0.663888268582107
"66",0.1995981941471,0.262887081525214,-1.01049310402806,0.135230916948835,0.0402673668100449,0.350187922502224,-0.403127280939539
"67",-0.168773453042598,-0.0238853130430412,1.0593106619265,0.00148828625814187,-0.406722276500526,-0.386438539690184,-0.0102468414507258
"68",-0.158755127418026,0.813318405198312,-0.26399781523261,0.427681826378985,0.68651384337555,0.0166109697643138,0.0760540737885566
"69",-0.37301697169697,0.77183135327845,-0.27171302152064,-0.366759220884411,-0.390091427231335,-0.304384450573528,-0.0723955529719444
"70",0.0772683956431071,0.552668007225166,-0.245046780101511,-0.14463694401647,0.221452412562085,0.0182013708482922,-0.670579602067375
"71",-0.0449120600049159,0.187739826115033,-0.354295519307015,-0.267949580116681,-0.10814985768733,0.145093696667487,0.407243915496428
"72",0.459870320537518,-0.017885681382245,0.271812583631714,0.144013654947335,-0.530963136543076,0.265816000058513,0.622108988972023
"73",-0.854812834307831,-0.0494285432340194,-0.678318018979776,-0.232603675359101,-0.169954394281229,-0.459992401713664,-0.622765843192837
"74",-0.479642310625533,-0.442984723675547,-1.20089973554034,-0.751510551359275,0.0204291758285223,-0.861729657307061,-1.20487080636245
"75",0.514827843956658,0.477979450520931,-0.0518499346192942,0.277260594084391,0.119770376880067,0.456272524822465,-0.416920263209056
"76",-0.0572666877120425,1.46198855175864,1.49303352563481,0.12030292790938,0.0460532488614681,-0.245689344103199,-0.614842828855635
"77",0.541928741870692,0.0255365688732996,-0.810103977593728,0.275888703577788,0.30690613152415,0.201973649112657,0.327276210050583
"78",-2.0976893736814,0.434625436661829,0.263034759328657,0.0162318050842982,-0.0636459579695278,0.566953672819406,1.4835373091644
"79",0.585780105205325,0.382657074807733,0.243119075981811,-0.83564788790348,-0.81587999472505,-0.731271723738076,-0.408486831411453
"80",-1.11360113830867,0.0530289670653736,-0.288269480343847,-0.102049005040538,-0.148623917412267,-0.113085522700766,-0.217911282411771
"81",0.37191971275745,-0.480367357491044,-1.02555085824598,-0.509876516614468,0.0919563906578277,-0.516381315810914,-0.572299212651419
"82",0.459870320537518,0.41822232973961,-0.711245216412736,-0.639889196192753,-0.418822682586146,-0.871460126791487,-0.637922090798046
"83",0.75508805524764,0.356145075750924,-0.686559829424019,0.260200437498215,0.578808965762954,0.377767004847724,-0.0615015183961666
"84",-0.388330148061136,0.221029697582016,-0.691870275718785,0.141115201467314,-0.305499158431851,0.0354363562069627,-2.22157932946652
"85",-0.0803764189847143,-0.668412425365972,-0.146994696853194,-0.179039450261791,-0.237694964728127,-0.332180570593445,0.373761658269082
"86",1.00926747909532,1.46198855175864,0.163869883254915,0.528647340652669,-0.0481618479034278,0.538304825783934,0.464343686212314
"87",0.128633843334689,-0.443434552114492,0.716642108345415,-0.444593945005564,-0.293093388182359,-0.29985592152527,-0.0508134089001
"88",-0.37437623894069,-0.567407225891526,-0.688156490740635,-0.635347803372755,-0.521157875721869,-0.621691725072718,-0.418178428501256
"89",-0.0449120600049159,1.00913017455599,-0.419777228732941,-0.813370193527754,-0.767971594680731,-0.703698812103638,-2.03841184741387
"90",0.314927718073309,0.726972955689303,0.139869785628163,-0.251847657179722,-0.930883316981087,-0.263114165972196,-0.0999747651140101
"91",0.514827843956658,0.634518907393928,-0.684907550481604,-0.682085016892968,-0.550051450490141,-0.284436566688974,-0.711125065391392
"92",-1.07131774929,0.374899434075361,-1.50374101680548,-0.485137337765167,-0.209952358046684,-0.33187430432917,-0.219385904153086
"93",-0.0252075073750898,-0.415610189139905,-0.145205683051405,-0.472639042534603,-0.83367807618623,-1.0710257343759,-1.10509223253486
"94",1.00926747909532,-0.300028062937318,0.0407599075259157,0.869139942635543,0.640172982765895,1.14799825866506,1.4835373091644
"95",0.287363273241226,-0.788957959697023,0.571682588326295,0.260349322990715,0.39155622205306,0.49846148737783,0.929971552711093
"96",0.496703304274576,-0.383478750841901,-1.51817045955841,0.242903892532393,-0.176806510408696,-0.125098557327903,-0.0425150268072432
"97",0.304646607356773,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"98",-1.0694747513665,-0.00550253526344128,-0.551494210962078,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"99",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"100",-0.625589980242129,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"101",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"102",-0.349844695427792,0.398998723319809,1.0593106619265,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"103",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"104",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"105",0.251663201491792,0.421784781758682,0.39780117249879,-0.516512161804731,-0.32446648997663,-0.635236222367436,-0.201048700824937
"106",0.111062634201659,0.0450720576647753,0.242325846487986,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"107",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"108",0.249209941551396,0.128081217305077,-0.385416689450511,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"109",0.217283960994519,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"110",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"111",-0.333650648223201,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"112",-0.349844695427792,-0.278311822722733,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"113",0.0772683956431071,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"114",0.0816343227367332,-0.309033788816027,-0.991541277488034,0.0562323329812217,-0.330561009579407,-0.481564087606029,-0.888713666873132
"115",-0.251208261862607,-0.0507392238970978,0.197483197124543,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"116",-0.243643455723354,-0.180686029267267,-1.16694110217589,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"117",-0.698950091459844,-1.80017571943239,0.716231668291305,0.00558273242211827,0.404337518022785,-0.595319895361823,0.189137075699863
"118",0.0772683956431071,0.228839375729553,-0.464522012472295,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"119",-0.571168862557606,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"120",0.216127195652684,0.449719542472111,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"121",-0.671855553721858,-1.80017571943239,-1.73187182268821,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"122",0.7945846801391,1.46198855175864,1.0593106619265,0.308924321918082,-0.297888167003254,0.517242007769695,-0.201048700824937
"123",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"124",0.0772683956431071,0.440674697478642,0.528211494875861,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"125",0.251663201491792,0.550741284422554,0.215797580783808,0.200416906391954,0.426083373132299,0.566391811688889,0.646945070796451
"126",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"127",0.267916528175483,0.662204942381522,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"128",0.287363273241226,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"129",-0.266794973121569,-0.385705087856954,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"130",-0.755577422245218,0.390773520151099,0.797238326632161,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"131",-0.0352036895968476,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"132",-0.363948253471942,-0.444374174924127,0.282710833252411,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"133",0.0876363483486278,-1.80017571943239,-0.0166971830811903,-1.16660996604261,-1.642009609271,-1.90352384924979,-1.70924415268757
"134",-2.0976893736814,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"135",-0.212708342304599,-0.43752202531466,0.341335012797571,0.0340342897272938,0.237210661514002,-0.248822221458631,-0.629822450019169
"136",1.00926747909532,0.174980540862544,1.0593106619265,1.03047672941388,1.06127939821056,1.32573124288231,1.4835373091644
"137",-0.0252075073750898,-0.899647656218159,0.058907834535133,0.226000363269514,0.329202306097795,0.0189289155556248,1.4835373091644
"138",0.143061617291494,0.29039500610315,1.49303352563481,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"139",-0.202946005922699,-0.144480009924505,-0.490557340676841,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
